name,id
Walt Disney Pictures,2
Walt Disney Pictures,2
Walt Disney Feature Animation,10217
Nu Image Films,925
Millennium Films,10254
Walt Disney Pictures,2
Jerry Bruckheimer Films,130
Saturn Films,831
Junction Entertainment,19097
Ingenious Film Partners,289
Twentieth Century Fox Film Corporation,306
Dune Entertainment,444
Major Studio Partners,445
Fox 2000 Pictures,711
Davis Entertainment,1302
Mid Atlantic Films,2735
Village Roadshow Pictures,79
Legendary Pictures,923
Playtone,4171
Wild Things Productions,5289
Warner Bros.,6194
Blue Sky Studios,9383
Twentieth Century Fox Animation,11749
Columbia Pictures,5
Spyglass Entertainment,158
Peninsula Films,682
StudioCanal,694
Sony Pictures Releasing,3045
GK Films,3281
Sony Pictures Worldwide Acquisitions (SPWA),14577
Italian Tax Credit,21212
Birnbaum/Barber,23731
Cineroma SRL,23732
French Tax Credit,23733
Beacon Communications,919
Bedford Falls Productions,348
Lonely Film Productions GmbH & Co. KG.,430
Virtual Studios,449
Spring Creek Productions,705
Warner Bros.,6194
Initial Entertainment Group (IEG),7380
Liberty Pictures,20938
Paramount Pictures,4
Appian Way,562
EMJAG Productions,14654
Red Granite Pictures,19177
Sikelia Productions,23243
Warner Bros.,6194
Polygram Filmed Entertainment,31080
TriStar Pictures,559
Touchstone Pictures,9195
Big Bug Pictures,23434
Anarchos Productions,450
X-Filme Creative Pool,1972
Ascension Pictures,7829
ARD Degeto Film,10947
Cloud Atlas Productions,11080
Five Drops,11082
Media Asia Group,11083
Dreams of Dragon Picture,19621
Village Roadshow Pictures,79
Warner Bros.,6194
Animal Logic,8089
Cruel and Unusual Films,78685
Village Roadshow Pictures,79
DiNovi Pictures,813
Warner Bros.,6194
Frantic Films,52945
Maple Shade Films,52946
Catwoman Films,52947
Paramount Pictures,4
Metro-Goldwyn-Mayer (MGM),8411
Radical Studios,19648
Flynn Picture Company,34081
Walt Disney Pictures,2
Walt Disney Feature Animation,10217
Universal Pictures,33
Mosaic Media Group,748
Relativity Media,7295
Sid & Marty Krofft Pictures,11916
Davis-Films,342
Nu Image Films,925
LionsGate,7571
Millennium Films,10254
Ex3 Productions,28384
Fipex Holding,40822
Studio Babelsberg,264
Alcon Entertainment,1088
DMG Entertainment,10289
Ehman Productions,70993
New Line Cinema,12
Pathé Distribution,3012
Imagine Entertainment,23
Spring Creek Productions,705
Warner Bros.,6194
Roth Films,16314
K. JAM Media,17888
Cott Productions,24175
Surf Film,34401
"Enelmar Productions, A.I.E.",63571
Village Roadshow Pictures,79
Castle Rock Entertainment,97
NPV Entertainment,172
Mel's Cite du Cinema,54502
Universal Pictures,33
StudioCanal,694
Dentsu,6452
Relativity Media,7295
Working Title Films,10163
Blue Sky Studios,9383
Twentieth Century Fox Animation,11749
Jean Doumanian Productions,16280
Sweetland Films,21716
Magnolia Films,65514
Jasmine Productions Inc.,65515
Universal Pictures,33
Alphaville Films,11462
Imhotep Productions,20242
Miramax Films,14
Initial Entertainment Group (IEG),7380
Alberto Grimaldi Productions,7381
Beijing New Picture Film Co. Ltd.,724
EDKO Film,12205
New Picture Company,49512
Columbia Pictures,5
Sony Pictures Animation,2251
Paramount Pictures,4
De Line Pictures,2609
DreamWorks Pictures,7293
Jerry Bruckheimer Films,130
Revolution Studios,497
Scott Free Productions,1645
Everyman Pictures,2242
Gary Sanchez Productions,4740
Warner Bros.,6194
Location Gourmet,36431
Columbia Pictures,5
Gaumont,9
New Line Cinema,12
Village Roadshow Pictures,79
Home Box Office (HBO),3268
HBO Films,7429
DreamWorks SKG,27
DreamWorks Animation,521
Blue Sky Studios,9383
Twentieth Century Fox Animation,11749
Walt Disney Pictures,2
Genre Films,28788
Beagle Pug Films,46339
Allison Shearmur Productions,47706
WingNut Films,11
DreamWorks SKG,27
Key Creatives,2300
Film4,9349
Goldcrest Pictures,11843
New Zealand Large Budget Screen Production Grant,12248
Pixar Animation Studios,3
WingNut Films,11
New Line Cinema,12
WingNut Films,11
New Line Cinema,12
The Saul Zaentz Company,5237
Legendary Pictures,923
Thunder Road Pictures,3528
Outlaw Sinema,13444
Moving Picture Company (MPC),20478
Pendle Mountain Productions,40112
China Film Co.,40890
Paramount Pictures,4
Toho-Towa,657
Mutual Film Company,762
Lawrence Gordon Productions,840
British Broadcasting Corporation (BBC),3324
Marubeni,4650
Eidos Interactive,19105
Alcon Entertainment,1088
Syncopy,9996
DMG Entertainment,10289
Straight Up Films,13403
Universal Studios,13
Amblin Entertainment,56
Ingenious Film Partners,289
Ingenious Media,290
Twentieth Century Fox Film Corporation,306
Dune Entertainment,444
Dune Entertainment III,6332
Chernin Entertainment,7076
Big Screen Productions,10893
Paramount Pictures,4
The Kennedy/Marshall Company,862
Ingenious Media,290
Twentieth Century Fox Film Corporation,306
Dune Entertainment,444
Mid Atlantic Films,2735
Big Screen Productions,10893
Temple Hill Entertainment,12292
TSG Entertainment,22213
Giant Pictures,34396
Origo Film Group,34397
Imagine Entertainment,23
Touchstone Pictures,9195
Walt Disney Pictures,2
Pixar Animation Studios,3
Le Studio Canal+,183
Laurence Mark Productions,415
Metro-Goldwyn-Mayer (MGM),8411
Carolco Pictures,14723
Ingenious Film Partners,289
1492 Pictures,436
Dune Entertainment,444
Fox 2000 Pictures,711
Sunswept Entertainment,5219
Dune Entertainment III,6332
Big Screen Productions,10893
TCF Vancouver Productions,28431
Amblin Entertainment,56
Columbia Pictures Corporation,441
Parkes+MacDonald Image Nation,49325
Pixar Animation Studios,3
Twentieth Century Fox Film Corporation,306
Scott Free Productions,1645
Firm Films,1838
Prospect Park,19776
Millbrook Farm Productions,19777
New Line Cinema,12
DreamWorks SKG,27
Twentieth Century Fox Film Corporation,306
ImageMovers,11395
Columbia Pictures,5
Sony Pictures Animation,2251
Blue Sky Studios,9383
Twentieth Century Fox Animation,11749
New Line Cinema,12
Ingenious Media,290
Twentieth Century Fox Film Corporation,306
Samuel Goldwyn Films,9118
Big Screen Productions,10893
Red Hour Films,12178
TSG Entertainment,22213
Down Productions,37336
Columbia Pictures,5
Vertigo Entertainment,829
Media Asia Films,5552
Warner Bros.,6194
Initial Entertainment Group (IEG),7380
Plan B Entertainment,45778
Walt Disney Pictures,2
Walt Disney Feature Animation,10217
DreamWorks SKG,27
Goldcrest Pictures,11843
Red Hour Films,12178
Internationale Filmproduktion Stella-del-Sud Second,12379
Columbia Pictures,5
Scott Rudin Productions,258
Film Rites,8083
Metro-Goldwyn-Mayer (MGM),8411
Yellow Bird,33817
Ground Control,47479
Twentieth Century Fox Film Corporation,306
Cinergi Pictures Entertainment,1504
Village Roadshow Pictures,79
Silver Pictures,1885
Warner Bros.,6194
Internationale Filmproduktion Blackbird Dritte,19855
Wigram Productions,23202
Paramount Pictures,4
Metro-Goldwyn-Mayer (MGM),8411
Sean Daniel Company,19857
LightWorkers Media,23920
Walt Disney Pictures,2
Walt Disney Feature Animation,10217
Regency Enterprises,508
Fox 2000 Pictures,711
Sunswept Entertainment,5219
Bagdasarian Productions,10930
TSG Entertainment,22213
United Artists,60
Achte Babelsberg Film,6100
Metro-Goldwyn-Mayer (MGM),8411
Bad Hat Harry Productions,9168
Columbia Pictures,5
Happy Madison Productions,2608
Sony Pictures Releasing,3045
Relativity Media,7295
Columbia Pictures,5
Happy Madison Productions,2608
DreamWorks SKG,27
Amblin Entertainment,56
Stanley Kubrick Productions,385
Warner Bros.,6194
Walt Disney Pictures,2
Gunn Films,3538
Doom Buggy Productions,47122
Warner Bros.,6194
South Side Amusement Company,43910
Columbia Pictures Corporation,441
Global Entertainment Productions GmbH & Company Medien KG,9269
Universal Pictures,33
StudioCanal,694
Mirage Enterprises,932
Working Title Films,10163
Misher Films,11581
Motion Picture JOTA Produktions,20194
1492 Pictures,436
Dune Entertainment,444
Fox 2000 Pictures,711
Sunswept Entertainment,5219
Dune Entertainment III,6332
TSG Entertainment,22213
Paramount Pictures,4
Toho-Towa,657
Mutual Film Company,762
Lawrence Gordon Productions,840
British Broadcasting Corporation (BBC),3324
October Pictures,14362
Eidos Interactive,19105
Summit Entertainment,491
Lionsgate,1632
K/O Paper Products,7296
TIK Films,72441
Paramount Pictures,4
Mace Neufeld Productions,2767
Rysher Entertainment,11661
Universal Pictures,33
Metropolitan Filmexport,656
Toho-Towa,657
Red Wagon Productions,780
Beacon Communications,919
Kalima Productions GmbH & Co. KG,7385
Spyglass Entertainment,158
The Jacobson Company,3638
Touchstone Pictures,9195
Red Horizon Productions,22103
Blue Sky Studios,9383
Twentieth Century Fox Animation,11749
Laurence Mark Productions,415
1492 Pictures,436
Columbia Pictures Corporation,441
Touchstone Pictures,9195
Radiant Productions,18990
Twentieth Century Fox Film Corporation,306
Columbia Pictures,5
Paramount Pictures,4
Intermedia Films,763
National Geographic Society,2471
New Regency Pictures,10104
Palomar Pictures (II),11371
First Light Production,20344
Universal Pictures,33
Dino De Laurentiis Company,10308
Miramax Films,14
Imagine Entertainment,23
Universal Pictures,33
Parkway Pictures (I),631
Touchstone Pictures,9195
Vnesheconombank,24013
Nutcracker Holdings,24014
HCC Media Group,24015
Russian Roulette Ltd.,24016
Universal Pictures,33
Spyglass Entertainment,158
The Kennedy/Marshall Company,862
DreamWorks Pictures,7293
Touchstone Pictures,9195
Universal Pictures,33
Amblin Entertainment,56
Warner Bros.,6194
Constant c Productions,23370
DreamWorks SKG,27
Twentieth Century Fox Film Corporation,306
Playtone,4171
ImageMovers,11395
Kennedy Miller Productions,2537
Animal Logic,8089
Universal Pictures,33
The Kennedy/Marshall Company,862
Hypnotic,7384
Motion Picture THETA Produktionsgesellschaft,11346
Ludlum Entertainment,11347
Columbia Pictures Corporation,441
Beacon Communications,919
Radiant Productions,18990
Village Roadshow Pictures,79
Section Eight,129
NPV Entertainment,172
Jerry Weintraub Productions,2596
Warner Bros.,6194
WV Films II,24939
Impact Pictures,248
Studio Babelsberg,264
Nouvelles Éditions de Films (NEF),753
New Legacy,939
Constantin Film Produktion,5755
Columbia Pictures,5
Sony Pictures Animation,2251
Walt Disney Pictures,2
Josephson Entertainment,1894
Andalasia Productions,8908
Right Coast Productions,8909
Universal Pictures,33
Dentsu,6452
Relativity Media,7295
Bluegrass Films,13778
Walt Disney Pictures,2
Cruella Productions,10472
Universal Pictures,33
Image Entertainment,3086
Relativity Media,7295
Rat Entertainment,12007
Columbia Pictures,5
Universal Pictures,33
Waverly Films,735
Relativity Media,7295
Jerry Bruckheimer Films,130
Scott Free Productions,1645
Touchstone Pictures,9195
No Such Productions,79209
Universal Pictures,33
Scott Rudin Productions,258
Waverly Films,735
Dentsu,6452
Relativity Media,7295
Village Roadshow Pictures,79
Section Eight,129
Jerry Weintraub Productions,2596
Warner Bros.,6194
Sony Pictures Animation,2251
Summit Entertainment,491
Red Wagon Entertainment,14440
Paramount Pictures,4
Swanford Films,549
Mandalay Pictures,551
Little Bird,11358
KC Medien,22182
Reperage,24136
DOS,24137
MP Film Management,24138
Columbia Pictures,5
Universal Pictures,33
Strike Entertainment,655
WWE Studios,10339
Misher Films,11581
IM3 Entertainment,90249
Columbia Pictures Corporation,441
Oak Productions,55528
DreamWorks SKG,27
Spyglass Entertainment,158
Columbia Pictures Corporation,441
Red Wagon Productions,780
Universal Pictures,33
Columbia Pictures,5
Aardman Animations,297
Sony Pictures Animation,2251
Universal Pictures,33
City Light Films,136
David Foster Productions,496
Bel Air Entertainment,788
Warner Bros.,6194
Hacienda Productions,43717
Twentieth Century Fox Film Corporation,306
Columbia Pictures Corporation,441
Relativity Media,7295
Misher Films,11581
Yucaipa Films,12005
Goldmann Pictures,12006
Rat Entertainment,12007
Misha Films,12008
Universal Pictures,33
Marc Platt Productions,2527
Paramount Pictures,4
David Foster Productions,496
Horsepower Films,2199
LivePlanet,7161
Core Productions,12213
Munich Film Partners New Century & Company (MFP) Core Productions,12214
Imagine Entertainment,23
Universal Pictures,33
Atlas Entertainment,507
Mosaic Media Group,748
Warner Bros.,6194
DNA Films,284
Reliance BIG Entertainment,6733
IM Global,7437
Rena Film,46506
Peach Trees,46507
Original Film,333
Columbia Pictures Corporation,441
Revolution Studios,497
Happy Madison Productions,2608
Warner Bros.,6194
Creepshow Films Inc.,14179
Laurel Entertainment Inc.,14180
Village Roadshow Pictures,79
Dune Entertainment,444
Hypnotic,7384
New Regency Pictures,10104
Universal Pictures,33
Dark Horse Entertainment,552
Lawrence Gordon Productions,840
Mid Atlantic Films,2735
Relativity Media,7295
Internationale Filmproduktion Eagle,21498
Paramount Pictures,4
Warner Bros.,6194
Phoenix Pictures,11317
Phoenix Pictures,11317
Universal Pictures,33
Spyglass Entertainment,158
Shady Acres Entertainment,159
Pit Bull Productions,160
Millennium Films,10254
Paramount Pictures,4
Cruise/Wagner Productions,44
Lionsgate,1632
Color Force,5420
Legendary Pictures,923
Living Films,2877
Green Hat Films,3527
Warner Bros.,6194
PolyGram Filmed Entertainment,1382
Warner Bros.,6194
Pacific Data Images (PDI),520
DreamWorks Animation,521
Walt Disney Pictures,2
Walt Disney Feature Animation,10217
Paramount Pictures,4
Kerner Entertainment Company,7311
Paramount Pictures,4
DreamWorks SKG,27
Zanuck/Brown Productions,1865
Manhattan Project,2478
DC Comics,429
Di Bonaventura Pictures,435
Summit Entertainment,491
DC Entertainment,9993
Paramount Pictures,4
Columbia Pictures Corporation,441
MTV Films,746
Happy Madison Productions,2608
Callahan Filmworks,60378
Fox 2000 Pictures,711
Columbia Pictures,5
Happy Madison Productions,2608
Sony Pictures Entertainment (SPE),7431
Village Roadshow Pictures,79
Atlas Entertainment,507
Mosaic Media Group,748
Mad Chance,1757
Warner Bros.,6194
WV Films IV,27352
Mel's Cite du Cinema,54502
Callahan Filmworks,60378
Columbia Pictures Corporation,441
Waverly Films,735
Warner Bros.,6194
Paramount Pictures,4
Appian Way,562
Phoenix Pictures,11317
Sikelia Productions,23243
New Line Cinema,12
Spyglass Entertainment,158
Type A Films,2308
Ott Medien,2795
Wild West Picture Show Productions,2796
Blue Sky Studios,9383
Twentieth Century Fox Animation,11749
Paramount Pictures,4
Permut Presentations,455
WCG Entertainment Productions,456
Douglas/Reuther Productions,458
Touchstone Pictures,9195
Krane Entertainment,25358
Walt Disney Pictures,2
Happy Madison Productions,2608
Gunn Films,3538
DreamWorks SKG,27
The Zanuck Company,80
Twentieth Century Fox Film Corporation,306
Columbia Pictures,5
Happy Madison Productions,2608
Jerry Bruckheimer Films,130
Kouf/Bigelow Productions,3589
Touchstone Pictures,9195
Hiett Designs of Las Vegas,78338
Runway Pictures Inc,78339
DreamWorks SKG,27
K/O Paper Products,7296
Goldcrest Pictures,11843
KMP Film Invest,20157
Miramax Films,14
Mirage Enterprises,932
Castel Film Romania,1370
Bona Fide Productions,2570
Cattleya,10102
Alcon Entertainment,1088
Silver Pictures,1885
Walt Disney Pictures,2
Great Oaks Entertainment,2173
DreamWorks,7
Roth-Arnold Productions,1560
Warner Bros. Family Entertainment,3592
Northern Lights Entertainment,8816
Courtside Seats Productions,55527
Columbia Pictures,5
International Production Company,1507
The Montecito Picture Company,2364
Robert Simonds Productions,3929
Metro-Goldwyn-Mayer (MGM),8411
Twentieth Century Fox Film Corporation,306
Dune Entertainment III,6332
Earth Canada Productions,20374
Hammerhead Productions,20375
3 Arts Entertainment,36390
Silver Pictures,1885
Warner Bros.,6194
Donner/Shuler-Donner Productions,23397
Columbia Pictures,5
QED International,11029
Crave Films,16312
LStar Capital,34034
Huayi Brothers Media,39649
Le Grisbi Productions,47169
Caravan Pictures,175
Roger Birnbaum Productions,961
Northern Lights Entertainment,8816
Touchstone Pictures,9195
De Line Pictures,2609
Warner Bros. Animation,2785
Sunswept Entertainment,5219
Rhythm and Hues,13481
Picnic Basket,19045
DreamWorks SKG,27
DreamWorks Animation,521
Columbia Pictures,5
Happy Madison Productions,2608
Sony Pictures Releasing,3045
Broken Road Productions,8000
Metro-Goldwyn-Mayer (MGM),8411
Zookeeper Productions,46221
Hey Eddie,46222
New Line Cinema,12
Irwin Allen Productions,14024
Prelude Pictures,19902
Saltire Entertainment,30253
Paramount Pictures,4
Scott Rudin Productions,258
Clinica Estetico,1274
"Rainbow Film Company, The",27584
Revere Entertainment,40955
Jagtoria Films,40956
Columbia Pictures,5
Sony Pictures Animation,2251
Walt Disney Pictures,2
DreamWorks SKG,27
Warner Bros.,6194
Walt Disney Pictures,2
RKO Pictures,4361
Village Roadshow Pictures,79
NPV Entertainment,172
Silver Pictures,1885
Warner Bros.,6194
Jonathan Krane Group,46458
Amblin Entertainment,56
Columbia Pictures Corporation,441
PolyGram Filmed Entertainment,1382
New Line Cinema,12
Avery Pix,1565
Happy Madison Productions,2608
The Weinstein Company,308
Summit Entertainment,491
Atlas Entertainment,507
Mosaic Media Group,748
Reforma Films,1649
Dimension Films,7405
Metro-Goldwyn-Mayer (MGM),8411
Revolution Sun Studios,76043
Tim Burton Productions,8601
Ex Nihilo,3307
Canal+,5358
Les films du Worso,7395
Noodles Production,7792
Ciné+,10611
Scope Pictures,11199
Le Tax Shelter du Gouvernement Fédéral de Belgique,11921
Centre National de la Cinématographie (CNC),18367
Ministère de la Culture et de la Communication,25818
